reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A16MAT54GTKJYS,B007WTAJTO,Walter Satterthwait,"[0, 0]","A fine product.  I've been using mine for over a year now, and it's never punked out on me.  I just bought another one, to use as a spare.  Delivered on time, reliable, priced fairly.",4,SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter...,1394150400,7/3/2014,158,0,0
AWNYBOENG7FJA,B007WTAJTO,wayne,"[0, 0]","I bought two as a back up for my Gopro Hero 3.One from Amazon the other was a gift from BB.Both did not work in my cameras, thinking it was Gopro's new update.Kept getting a SDERRI returned other and it worked with no problem.NOTE to all, there are boot-legged products out there It is hard todetect. But of all the Items I've received from Amazon/Prime and beyondHave been great. I just got stuck with a bad batch.GoPro recommends HX,HC,XC and extreme micro cards.",2,Was it me or my camera,1389830400,1/16/2014,326,0,0
A2SOAGWQYVXDIY,B007WTAJTO,wes,"[0, 0]",randomly died out of nowhere. i have the camera on for about 2 min and the card worked. turned the camera off and back on a few min later and the card no longer worked. I have no idea what happened but this seems to be a common problem with these cards.,1,randomly died,1370995200,12/6/2013,367,0,0
A28PQA66JO1FWI,B007WTAJTO,Wes Philbin,"[0, 0]","Got this for Galaxy Note 2. Started receiving ""unexpectedly removed"" messages. Now card is dead and no longer working.  This can be Googled for known issues. Will be contacting Amazon for replacement.  Felt compelled to share.",2,No longer working,1365897600,4/14/2013,603,0,0
A188NRBMZ24BG5,B007WTAJTO,westshop,"[0, 0]","I didn't format the card 1st and it cost me my video. Don't do what I did; format the card then use it (Windows PC) I'm not sure if you have to format 1st when using MAC. I used a PNY SDHC 16gb card and it did just as good as the SanDisk and it cost about $15 less, I think that's the better way to go, you're getting the same results just not as long of video time.",3,FORMAT 1ST!!! for the Hero2 GOPRO,1358208000,1/15/2013,692,0,0
AR7NZ6M0KDS2M,B007WTAJTO,Westside,"[0, 0]","When I first inserted the card in my computer it wouldn't recognize it.  Had to &#34;jiggle&#34; it around in the card reader, and then it took a long time for my computer to finally recognize something was there.  When I tried to read and/or format the card it kept telling me &#34;There is no disc installed in removable drive E&#34;.  I wasted a lot of time trying to find a cause/fix before I tried a different SD adapter.  As soon as I changed adapters the card worked perfectly.",3,Card not recognized - Bad adapter,1391817600,8/2/2014,128,0,0
A13MPH77KVE9NH,B007WTAJTO,"WG Thomas ""excellentdriver""","[0, 0]",This little memory card is quite fast and it gives me a ton of expansion storage on my Galaxy S3. File transfers from the phone's internal storage or over a USB connection to my PC from the card when it it's in my phone are a lot faster than I anticipated. The included adapter for using the microcard in a PC SIM Card Slot doesn't work. I've tried reading the microcard using the full size SIM  adapter in three different PC's and had  no luck at all. I think the adapter is just junk.,3,Good Smartphone Add-On,1373414400,10/7/2013,427,0,0
A3RT9NYBEXSU6Q,B007WTAJTO,What is a pen name,"[0, 0]","You need to format this card to FAT32 before using it in your cell phone, otherwise it will not work. My Samsung Galaxy S3 kept giving me beef until I did so. It's handy to have a laptop sitting around that has a port that can take this card with its adapter in.Luckily I had one such laptop lying around. Otherwise, this card works great and holds quite a bit of space. Giving it 4 stars for the initial grief with formatting it. IIRC I used a tool called Fat32 Format, but it's on my laptop so I haven't checked.",4,Make sure to format this!,1387065600,12/15/2013,358,0,0
A1A66SOIE18FSR,B007WTAJTO,"wihogfan ""wihogfan""","[0, 0]","I bought this because I needed more storage for Asus TF700T tablet and this was the largest capacity microSD card I could find. Card came preformated with the exFAT file system which is recognized by the Asus TF700T tablet and many other Android devices. The only reason I take a star off is because I can't attain transfer speeds anywhere near the 30 MB/s that SanDisk claims (I averaged around 8 MB/s which is fine for utilizing media on the tablet, but made the initial transfer of 30GB of files onto the card a slow process).",4,Worked right out of the package in my Asus TF700T Tablet,1362528000,6/3/2013,553,0,0
A1SFHN5S4NT8XU,B007WTAJTO,Wil,"[0, 0]","The 32gb holds alot and when they say that this memory card is fast, they mean it. Holds everything I need on my android phone and works well with it. Had a few issues with the phone primarily but it was resolved when I reset the phone (note: The phone is an old Sony Xperia Ion Lt28a and has had issues from overuse so I needed to reset it regardless of the memory card). Once I finished setting up the phone and memory card from factory specs the devices worked like a charm. Still would not overrate it though so 3 like most of my other reviews.",3,"Not bad, had a few problems but not anymore",1389571200,1/13/2014,329,0,0
A2VVFARN42SWJY,B007WTAJTO,"William C. Frazier ""traveler""","[0, 0]","Using the card for videos and music, have already filled it up and it works great playing back my media!",4,worked fine in a Sumsung Galaxy S4,1379462400,9/18/2013,446,0,0
A37VQZFTZHYNU8,B007WTAJTO,"William Fajardo ""home owner""","[0, 0]","Purchase this for my asus tablet, read and write times are excellent, no problems so far.  came with case and adapter.  good price.",4,works ad described,1401667200,2/6/2014,305,0,0
A294G33RHSEX01,B007WTAJTO,WILLIAM NANNEY,"[0, 0]","works great, i trust SanDisk for quality.  I would recommend this sd card to anyone who is looking for a large storage card for videos.",4,sd card,1367193600,4/29/2013,588,0,0
A30G8H6RDDVOR6,B007WTAJTO,william walker,"[0, 0]",THE SANDISK ULTRS 64 GB MICROSDXC CLASS 10 UHS-1 MEMORY CARD WORK GOOD IN MY ATIV SMART 500T SAMSUNG WITH ADAPTER,4,SANDICK,1376956800,8/20/2013,475,0,0
A3OF3CP08OOWN9,B007WTAJTO,Wolf R. Pech,"[0, 0]",Bought it as addition to my tablet Samsung Note 10.1 edition 2014. IS great for storing pictures and....... Very good at a reasonable price.,4,Memory card for tablet,1399248000,5/5/2014,217,0,0
A37KZNKV93DVB6,B007WTAJTO,Woody,"[0, 0]","After extensive review / research I wanted the best 64gb available to improve/increase memory for Samsung tab 3 7.0 many cards out there but this one loaded up quickly and appears to be ready for add on apps and preserving meory storage. The price was right, delivered quickly even with holiday, loaded and was quickly loaded/compatible with Samsung tab 3 7.0. Sandisk actually has a use chart that will show shopper what card to use for their device. Very helpful",4,Sandisk Homesite recommended,1401235200,5/28/2014,194,0,0
A3NZKRJN6BHOYX,B007WTAJTO,woody,"[0, 0]",the transfer speed is good the picture quality is good it was shipped to me well packed but not over taped up,4,I like it,1357430400,6/1/2013,555,0,0
A1UHLKBYQU4FV7,B007WTAJTO,"Woody ""woodman""","[1, 1]","Purchased for my galaxie 3 phone and it fits and works. Not much else to say. ok, the price was good.Update 06/24/13It stopped working! All of a sudden my phone started alerting me that the sd chip was mounting and dismounting. Caused the battery to drain in a few hours. Everything on the card was lost. I attempted to re-format in my laptop. Card was not found by laptop.Googled the issue and found many blogs of others experiencing the same problem.I will attempt to return to Amazon.",1,It stoppd working!,1359331200,1/28/2013,679,1,1
A259OLFU32U6WF,B007WTAJTO,W. Paul Lothary,"[2, 2]","Died within 6 months! Stopped being able to read or write :( When I went to destroy it, it crumbled easily into tiny pieces. Never again.",1,Died within 6 months,1390867200,1/28/2014,314,2,2
A3DVTGEG3A6RDT,B007WTAJTO,ws,"[0, 0]",Slower than expected transfer rates when used with phones and tablets...I had expected higher transfer rates given the data class,3,Lower than expected transfer rates,1401148800,5/27/2014,195,0,0
A3MLQDXQPVNB2O,B007WTAJTO,Wyoming Eagle,"[0, 0]",This is the first of these I've had.  It works as mentioned and have had not problems with it.  Satisfied.,4,Works as advertised.,1392768000,2/19/2014,292,0,0
A12P4PSWWXUYA0,B007WTAJTO,xplics,"[3, 5]",Buyer beware card unreadable from the get go. Luck for me amazon helped me out. There are many others on here that know how to format to Fat32 threw Window 7 and have had same issues.,1,Like others reviewed not that great of a card.,1348012800,9/19/2012,810,3,5
A1OTC0E0KG0TYH,B007WTAJTO,Xpolicy,"[0, 0]",No problem here. I use it in my Samsung Note 10.1. It is a little slow writing to it but such are micro SD cards.,4,No Problem,1396310400,1/4/2014,338,0,0
AP7ELOKYSDI7B,B007WTAJTO,Yachtwork,"[0, 0]",It worked for a GoPro so what more to say except I wonder how they can fit 64 gigs on such a small chip. Amazing.,4,It worked,1382227200,10/20/2013,414,0,0
A2O0TFJVGGGWBB,B007WTAJTO,"YouRepairDotCom ""bob""","[0, 0]",So far this sandisk ultra is working ok.I ran a few tests on it from within my phone before i began using it and the speed was well within reason.it does not read and write at the same speed.so far so good i guess,4,Item as expected,1387152000,12/16/2013,357,0,0
